"They start in Shadowglen, an area located inside the great tree Teldrassil. The elven capital was Darnassus, where their High Priestess Tyrande Whisperwind and her husband Malfurion Stormrage led their people. After the great boughs of their home were burned down by the Horde, however, night elves canonically have no main base of operations. The night elves has long rode the mighty nightsaber, and their racial language is Darnassian. The Common tongue is a secondary language they share with their allies.",,,,
"For the Alliance, the druid class was exclusive to the night elves until the addition of the Worgen in Cataclysm.",,,,
"In ages past, the dwarves cared only for riches taken from the earth's depths. Then records surfaced of a god-like race said to have given the dwarves life... and an enchanted birthright. Driven to learn more, the dwarves devoted themselves to the pursuit of lost artifacts and ancient knowledge. Today dwarven archaeologists are scattered throughout the globe.Bold and adventurous, the Dwarves of Ironforge are a hardy people who relish battle and exploration. Recently, records surfaced of a god-like race said to have given the Dwarves life, fueling their desire for exploration and archaeology as they seek to unearth the mysteries of their progenitors.The stoic dwarves of Ironforge spent countless generations mining treasures from deep within the earth. Hidden within their impregnable stronghold of Ironforge Mountain, they rarely ventured beyond the wintry peaks of Dun Morogh. Recently however, the dwarves unearthed a series of ruins that held secrets to their ancient heritage. Driven to discover the truth about his people's fabled origins, the great King Magni Bronzebeard ordered that the dwarves shift their industry from mining to archaeology. As part of the Grand Alliance, the stoneward dwarven armies have been called away to battle the merciless Horde in faraway lands. In these perilous times, the defense of the mountain kingdom falls to brave dwarves like you. The spirits of the ancient kings watch over you, and the very mountains are your strength. The future of your people is in your hands.Great change has come to the enduring halls of Ironforge. Obsessed with the workings of the Titans, the dwarves retrieved their creators' mystical tablets from the fabled city of Ulduar. Activating one such tablet, King Magni Bronzebeard fell prey to a terrible curse that fused his statue-like form into the diamond heart of Ironforge itself. To compound this tragedy, Magni's estranged daughter, Moira, arrived claiming her father's throne for herself and for her infant Dark Iron son. To avert civil war, the dwarves created the Council of Three Hammers, an uneasy coalition that would share power amonst the three clans. Now, with political upheaval arising in the kingdom and the Great Cataclysm ravaging the surrounding lands, the future of Ironforge falls to brave dwarves like you.The dwarves of Ironforge are an ancient race of robust humanoids who live beneath the snow-capped mountains of Khaz Modan. These dwarves have always been fast allies to the humans and they revel in the prospects of battle and storytelling alike.",,,,
"Dwarves start out in their snowy homeland, specifically in Dun Morogh's Coldridge Valley. Their capital city is the mountain fortress of Ironforge, which is where the Council of Three Hammers rules over their united clans. The mount of choice for this stout folk is the ram. Whilst Dwarves speak the Common tongue of their human friends, their racial language is Dwarven. As of the latest expansion, dwarf characters can select from every class except druid and demon hunter, a versatility matched only by trolls.",,,,
"In ages past the dwarves cared only for riches taken from the earth's depths. Then records surfaced of a god-like race said to have given the dwarves life... and an enchanted birthright. Driven to learn more, the dwarves devoted themselves to the pursuit of lost artifacts and ancient knowledge. Today dwarven archaeologists are scattered throughout the globe.",,,,
"Bold and adventurous, the Dwarves of Ironforge are a hardy people who relish battle and exploration. Recently, records surfaced of a god-like race said to have given the Dwarves life, fueling their desire for exploration and archaeology as they seek to unearth the mysteries of their progenitors.",,,,
"The stoic dwarves of Ironforge spent countless generations mining treasures from deep within the earth. Hidden within their impregnable stronghold of Ironforge Mountain, they rarely ventured beyond the wintry peaks of Dun Morogh. Recently however, the dwarves unearthed a series of ruins that held secrets to their ancient heritage. Driven to discover the truth about his people's fabled origins, the great King Magni Bronzebeard ordered that the dwarves shift their industry from mining to archaeology. As part of the Grand Alliance, the stoneward dwarven armies have been called away to battle the merciless Horde in faraway lands. In these perilous times, the defense of the mountain kingdom falls to brave dwarves like you. The spirits of the ancient kings watch over you, and the very mountains are your strength. The future of your people is in your hands.",,,,
"Many have sought to harness the corruptive magic of the Void. Most who tried have fallen into madness. Determined to use this power for the good of Azeroth, Alleria Windrunner is the first mortal to succeed at defying the shadow's whispers. Coming to the aid of a group of her kin who nearly gave in to the darkness, Alleria has vowed to train these Void Elves to control the shadows within them and pledge their newfound powers to the Alliance.",,,,
"Seeking to harness the corruptive magic of the Void, these outcast elves endured an unexpected transformation. They are determined to master their newfound powers and resist the whispers eager to lure them into madness.",,,,
"Humans are four-limbed bipedal primates of the mammalian class. They have a highly developed brain capable of abstract reasoning, language, and introspection (though they are hardly the only creatures in Magic capable of this). The only natural plane where humans are known not to exist at all is Lorwyn-Shadowmoor. Human is the characteristic race for the color white.",,,,
"Samurai is a creature class. Samurai, also known as Bushi, are warriors who have sworn their service and their lives to a single authority figure, usually a feudal lord.",,,,
"Most samurai are noble and serve their duty unflinchingly. Samurai are often equipped with a longsword called a katana and a shortsword called a wakizashi; in many lands where samurai are found, they are the only citizens allowed to carry more than one weapon. The bushido ability, representing their ability in combat, is exclusive to samurai. Most samurai are aligned with white.",,,,
"Some samurai, due to personal dishonor or the death of their lord, become rogues called ronin; ronin may be just as honorable as other samurai or as underhanded as the darkest rogue. Ronin are usually black or red.",,,,
"Soldier is a creature class. Soldiers are trained combatants who are part of a formal army. They are tough and disciplined, adept at fighting in concert, and overwhelming the enemy. The subtype was first featured on Icatian cards of Fallen Empires, but Benalish Hero from Alpha and several other early cards have retroactively become Soldiers, as well.",,,,
"Many soldiers have first strike, vigilance or other combat-oriented abilities. Most soldiers are white, though a large minority are blue or red, and a few green and black soldiers have been printed as well.",,,,
A Warlock gains their spellcasting power by making a deal with a demon or another dark being.,,,,
The term Warlock is gender neutral. It is therefore now the preferred creature class for witches and hags.,,,,
"Eldraine witches are humans who chose to live in the wilds, so far removed from humanity that they might as well be fair folk. They are usually cruel but can sometimes be seen as a ruthless force for justice.",,,,
"A number of black-aligned spellcrafters are called witches (though some are shamans instead of warlocks). Some are necromancers, others make demonic pacts.",,,,
"Dawnhart witches are mostly green and white-aligned warlocks that follow primordial, pagan traditions. After Avacyn's death they have taken to organising large festivities, hoping to beat back the darkness and lengthen the days. Members of the coven seem to have made a pact with a god called Ghrin-Danu.",,,,
"Some took to worship the Coiled One, being a threat to even other members of the coven.",,,,
"Warriors are combatants who fight alone or in loose hordes. Unlike soldiers, whose strength is in their numbers, a single warrior is often content to take on the world all by him- or herself. Warriors favor brute strength over cunning, sheer will over tactics. Many warriors have trample.",,,,
"Druids, like clerics, are masters of magic that are powered by faith, often backed up with prowess in combat. They are nature priests"" and mostly green-aligned. Druids are strongly tied to plants, animals, fertility, the element of earth, and the land about them.""",,,,
Enchantresses or enchanters are a particular kind of druid specializing in shaping enchantments.,,,,
"Druids often congregate in groups away from civilization. The vast majority of druids wield green mana, but some channel white or black mana as well. Green-aligned races such as elves, centaurs, and nantuko produce many druids.",,,,
"Dwarves are very similar to Humans but shorter. Many males wear long beards and live in mines, although some of them are known to live outside the mountains and even on islands.",,,,
"These dwarves live in the Ekundu Mountains between Suq'Ata and Femeref. When the Suq'Atans settled on their land, the dwarves journeyed south, where they made an alliance with Femeref. This alliance led to tension between Femeref and Zhalfir when the amount of gold coming from the Femeref mines suddenly increased greatly thanks to dwarven technology.",,,,
"These dwarves lived in the Pardic Mountains on Otaria alongside several human barbarian tribes. The Pardic dwarves were hardy miners and doughty warriors inclined toward passionate, explosive personalities.     They exulted in battle, favoring swarm tactics supplemented by fire magic and destruction of enemy resources. Some of these dwarves were enslaved by the Cabal.",,,,
It is unknown if the Pardic dwarves survived Karona's coming and the ensuing calamity.,,,,
"These dwarves lived in the Sardian Mountains on Terisiare during the Brothers' War. They provided the primal clay that Urza used to create his clay statues and the Colossus of Sardia. After years of service, Urza found out that the dwarves were trading with Mishra too; they eventually rose against Argive, and for this, they were slaughtered.",,,,
Their mountains were devastated during the war and their population slowly diminished during the Ice Age due to dwindling resources and predation by yetis. Whether they survived past the Ice Age is unknown.,,,,
"These dwarves lived in the Dwarven Stronghold in the Sarpadian Mountains. When the climate cooled and the goblins and orcs of Sarpadia migrated away from their ancestral lands, the empire of the dwarves was the first to fall before their onslaught. In the legend of The Lady of the Mountain, it is believed that a remaining few summoned the Lady and she teleported them away. It is believed by modern dwarves that they will return to save dwarvenkind from great peril.",,,,
"Elf is the green characteristic creature type. They are ubiquitous throughout the multiverse, second in prominence throughout the many worlds only to humans. Because of this, Elf is the characteristic race for the color green. Elves typically live in forests, and are close to the land. In the game itself, many elves produce additional mana. Most elves look much like humans, only with pointed ears. Some types of elves have very distinctive physical features, however, such as blue or green skin or elongated limbs.",,,,
"Most elves live far longer than humans, but it's unclear exactly how much. Eladamri was over 150 years old and considered to be in his prime. Ravnican elves not only live far longer than humans but also mature faster; it is unknown if this is common to all elves or just those of Ravnica.",,,,
"Elves can be found in virtually every plane throughout the multiverse. To date, Amonkhet, Kamigawa, Ixalan, Ikoria, Mercadia, Rabiah, Tarkir, Theros, and Ulgrotha are the only natural planes to have no known races of elves, and only small portions of some of these have been seen. According to the creative team, Elves were once present on Innistrad, but were driven to extinction.",,,,
"While the Shards of Alara were separated, the Cylian elves only inhabited Naya, but after the Conflux they are free to roam the whole plane again. Their society is guided by a seer called the Anima"", which is related to their myth regarding Cylia. Their entire culture used to revolve around worshipping Progenitus, the god of creation, and making sure his slumber was not disturbed.""",,,,
The Argothian elves lived on the forest island of Argoth from as early as the time of the Thran up until the Sylex Blast.,,,,
"During his exile, Yawgmoth turned the Creeping Mold of Argoth into a virulent plague that ate away the elves there. He also kidnapped their priestess, Elyssendril Lademmdrith, and her healers, ordering the elves to pay ransom for their leader and their cure. When the elves paid, he delivered to them only sweetened water and dead healers.",,,,
"Elyssendril survived and was later part of the delegates sent to Halcyon on behalf of the Thran Alliance against Yawgmoth. During this time it was mentioned as she was of the Daelic elves, and that she represented a vast confederation of woodland nations on the Domains. Since Argoth is not part of the Domains, this is a bit of a mystery (though it might merely be that, like some real geographical terms, where the Domains precisely begins and ends is vague).",,,,
"When, millennia later, Harbin stumbled upon Argoth, he was helped by an Argothian elf. This proved the doom of the island, however, for Harbin told his father Urza of the island. Urza soon traveled to it to use it for resources in his war against his brother Mishra; the Brothers fought over Argoth in the last campaign of their war. The elves and other forest dwellers fought valiantly, but ultimately they were all destroyed when Urza activated the Golgothian Sylex. The following Sylex Blast completely decimated the island, leaving only a small part behind that would later become Fyndhorn.",,,,
"During the Dark, the descendants of the Argothian elves, the elves of the Shattered Isles, frequently hired themselves out as mercenaries to the humans of Terisiare, for it gave them an opportunity to vent their hatred of humankind in battle.",,,,
"The Fyndhorn elves were the survivors of the Argothian elves. They were slightly more open than their ancestors, engaging in diplomacy with the humans of Kjeldor via the Juniper Order. When the Ice Age ended and the sea level rose, Fyndhorn was swallowed by the sea. Kaysa and Jaeuhl Carthalion led the refugees to Yavimaya.",,,,
"Yavimayan elves have very spindly, elongated limbs. One notable difference between the elves of Yavimaya and those of other parts of Dominaria is the connection between the elves and Yavimaya itself. While all elves have strong ties to the land, the elves of Yavimaya are actually part of a hive culture, sharing the thoughts of Yavimaya simultaneously with their own. During the third phase of the Phyrexian Invasion, part of Yavimaya was displaced to Urborg. It is currently unknown if any elves from the Yavimaya colony"" are still living. Lord Windgrace is now the leader of the displaced portion of Yavimaya. In addition to the spindly, telepathic elves of Yavimaya, the forest also seemed to be home to some ""normal"" elves as well, including some barbaric elves with a warlike culture.""",,,,
"Black elves were elves from the the Domains who lived in the forest of Glenar. They fought the forces of Red Donald and were forced to flee. They managed to poison him, but he recovered.",,,,
"When Elyssendril Lademmdrith was sent to Halcyon on behalf of the Thran Alliance against Yawgmoth, it was mentioned that she was of the Daelic elves and that she represented a vast confederation of woodland nations on the Domains. Since Elyssendril was a priest of Argoth, which lies on Terisiare and not in the Domains, this was likely a mistake on the author's part.",,,,
"Up until the Phyrexian Invasion, the Llanowar Elves were very xenophobic, and lived in seven kingdoms, called elfhames, in the forest of Llanowar. They worshiped the planeswalker Freyalise as a goddess. Warriors among the Llanowar elves, especially the Order of the Steel Leaf elite, wear distinctive white skin-paint, tattoos, goggles, and a mohawk.",,,,
"The Llanowar are long-lived even for elves. Those who avoid death can easily live to be a thousand years old. These elves are revered millenaries"" and their personal memories often outstrip the accuracy and depth of human accounts.""",,,,
"The Savaen elves live in Savaea, a forest on an island to the southeast of Aerona. Savaen culture placed great importance on the purity of the land. They had a brief era of prominence during the Dark.",,,,
"The Skyshroud elves were one of many species and races transported by Phyrexians to Rath upon the artificial plane's creation.    Much like everything else on Rath, their origins are lost to time. During the Rathi Overlay, the Skyshroud forest planeshifted to Keld, where the elves took up the worship of Freyalise. It is as yet unknown what happened to the elves after their goddess's death and Skyshroud's destruction in the Time Spiral crisis. Many of the elves of Skyshroud had pale gray or bluish skin with faint splotches on the sides of the face. As Dominaria's mana was sapped by time rifts, most Skyshroud elves became sickly and emaciated due to malnutrition.",,,,
The elves of the Whispering Woods allied with the druid Greensleeves in her war against wizards.,,,,
"The elves of Norwood inhabit the distant island-continent of Caliman on Dominaria. Norwood elves are very tall and have much longer ears than most other elves. They were in conflict with the humans of the Talas, and their warriors sometimes rode moose into battle.",,,,
"The Quirion elves of Corondor were great allies of the forces of good. Their culture produced many explorers, and their magic was attuned to every color of mana. The Quirion elves organized into numerous different clans, each with their own leaders, called exarchs. Many Quirion elves, followers of the human wizard Mangara, immigrated to the southern continent of Jamuraa.",,,,
"The Calthyn elves are a clan from the White Woods of Corondor, part of the Quirion Sovereign. They lived close to the River Estolade and were enemies of the Kieryn elves, who they fought in order to decide which tribe had the right to speak with the Great Spirit. One of their leaders was Exarch Finovar.",,,,
"The Kieryn clan from the White Woods of Corondor, were part of the Quirion Sovereign. They lived near the River Estolade and were enemies of the Calthyn elves, who fought over the right to speak with the Great Spirit. The Kieryn used wing-capes to fly through the forest. They were led by Exarch Amadis, and met with Kristina of the Woods and Jared Carthalion.",,,,
"As noted above, many Quirion elves migrated from Corondor to Jamuraa's northwestern subcontinent. In addition, a race of elves, some with dark brown skin, dwelt in Jamuraa's southern regions, near the Empire of Madara.",,,,
"The elves of Sarpadia dwelt in the forest of Havenwood. When food supplies ran low because of the coming Ice Age, the Havenwood elves infused their fungus with magic in order to increase their growth, inadvertently creating the monstrous thallids, who overran the elves and caused their extinction. Havenwood elves looked much like elves elsewhere. Some of their warriors wore distinctive blue body paint.",,,,
"The Garan elves lived on the highlands at the edges of the Tamingazin Valley. They could easily be mistaken for humans, as they were very similar in appearance - lacking even pointed ears. It was said that this ancient race possibly had a common ancestor with humankind. The main characteristic setting the Garan elves apart from humans was their great natural beauty and their wide eyes whose irises changed color according to their mood. Garan elves were also very deadly warriors, fighting solely with their own bodies and relying on their own speed, agility, and martial arts. Weapons were forbidden in their culture, and an elf who used them would be executed. They could be very brutal toward their own children, attacking them occasionally with fatal blows to teach them self-defense, killing those who were unable to defend themselves, ensuring that only the strongest children survive. They believe that in the afterlife they will find themselves in a place they call Tarak Ah. The history of the Garan elves before their arrival in the Valley is unknown. Some tales say that the Garan elves once used weapons, very long and flexible swords which could be used almost like lashes. None could stand against them, but one day conflict arose between them, and civil war almost engulfed their race. The survivors swore never to use a weapon again and to kill those who dared. The Garan has a strict hierarchy, the full name of every member is comprised of his or her first name followed by the rank.",,,,
"Many people from the northern hemisphere fled to Otaria after the Phyrexian Invasion of Dominaria. The elves among these mainly came to live in the Wirewood Forest. The elves lived in a state of symbiosis with the native beasts and insects of the forest. When the Mirari started spreading its mana waves over the continent, many of the elves mutated; most became spindly creatures with plant-like features, while some became hulking brutes with barklike skin. It's unknown if all Wirewood elves were mutated, or if the mutations bred true.",,,,
"Most Eldraine elves are lithe and stand just shorter than a human, with a range of skin tones and tall, pointed ears. They bear keen, quick expressions, and have an innate connection to the natural world.",,,,
"The court of Locthwain is ruled by Queen Ayara, an ancient elf from the days of the former Elven Kingdom on Eldraine. There are more elves in the court, which is noble and graceful. They wear elaborate headdresses and elegant attire.",,,,
"The elves of the Wilds have little in common with their kinfolk who have stayed in the Realm. They wear crowns of flowers and leaves in their hair and have clothing woven of flax and thistle. They are adept at hiding among the trees and attuned to the mana of the forests. Some of these elves actively hunt humans, just as they hunt deer and boars in the forest. Some call themselves knights, though the Realm would not recognize them as such. They ride giant foxes and wolves so they can bound through dense forests faster than any horse.",,,,
"Elvish druids, respected for their wisdom, are the leaders of elf bands. When situations arise that concern the elves as a group, a council of all the druids convene to solve the problem. No single druid holds authority over the council, but by longstanding tradition, the five eldest druids hold seats of honor-representing the five magical sites of their ancient realm.",,,,
"Elves on Fiora appear to be centered into their own nation, including the port-city of Trest, away from the High City. The current ambassador to the High Court of Paliano is Leovold of Trest, who has taken an interest in installing another elf, Selvala, as the head of Paliano.",,,,
"The elves of Kaldheim live in the realm of Skemfar. The elves actually used to be gods, the Einir, before being replaced by the modern pantheon of the Skoti. After their defeat, the leaders of the elvish Einir were imprisoned inside trees and the race was split into two clans: Wood elves (green aligned) and Shadow elves (black aligned). These two factions were alienated from each other for ages until recently, when an elf named Harald united the warring clans and named himself king. The elves are looking to reclaim some of their lost glory, and the reunification of their society is a step toward that goal.",,,,
Wood elves tend to have a more powerful and muscular build than Shadow elves.,,,,
"Kaldheim elves carry weapons and wear armor made from an ancient, bronze-like metal. Each weapon is custom smithed for a single elf and is carried through that elf's lifetime, then melted down and re-shaped for the next generation.",,,,
"The elves of Kaladesh are deeply in tune with the flow of aether and the subtle ways it influences and shapes the natural world. Their inventions are inspired by nature and in turn they inspire others, offering a vision of progress that is elegant, efficient, and harmonious with the Great Conduit's aether patterns. While most of them are not aligned with the Consulate, several live in Ghirapur and support its infrastructure, seeking to preserve the status quo and allow the aether cycle to turn. Only in rare cases do they take part in politics or resistance movements. In exchange, the Consulate grants them large judicial autonomy. Elves are tried under the Sunlit Path, an ancient code of conduct that has a variety of laws and punishments that seem minor to outsiders, but are viewed as harsh by the elves themselves.",,,,
"While the Kaladeshi Elves do not organize themselves into tribes, certain factions have arisen. The Vahadar are the ones most regularly seen, as they do not shun the city and the company of other races, enjoying the prospect of taking part in the multi-faceted cycle. The Bishtahar faction instead dwells in rural regions, focusing on the interplay between aether and flora. The Tirahar have shunned technology completely, choosing to withdraw into the unclaimed wilderness of Kaladesh.",,,,
"The Elves of Kylem rely on exquisite fighting techniques in combat and are known for crafting elegant and durable weapons. Although elves are less charismatic than other champions, the crowd of Valor's Reach loves watching them for their sheer fighting artistry. The stadium was founded through the patronage of elven founders, and they are the old money"" of Cloudspire City.""",,,,
"The elves of Lorwyn are the dominant race of the plane. Unlike other elves, they are a brutal race of supremacists who hide their savagery behind a facade of beauty and sophistication. They are obsessed with physical attractiveness and believe that those who do not meet their standards of perfection (including all races other than themselves) deserve nothing but extermination. The elves divide themselves into numerous tribes and castes, the most powerful of which is the Gilt Leaf. Lorwyn elves are tall and thin. They have ram-like horns (males' horns being longer than females') and cloven, deer-like hooves in place of feet. Unlike any other known race of elves, those of Lorwyn have relatively short life spans of about 30 to 40 years.",,,,
"The elves of Lorwyn often hunt eyeblights, creatures who fail the elves' exacting standards of beauty and therefore have the lowest status in their eyes. But sometimes, instead, they create vinebred minions from such creatures. For this, the elves can animate a parasitic plant called nettlevines to bind around their victims, creating twisted, but powerful and eminently controllable minions.",,,,
"In Lorwyn's counterpart, Shadowmoor, the elves are the only race that embraces a quest of preserving what they consider beauty. Physically they remain mostly the same except their horns which are covered with thorns.",,,,
"The elves of Mirrodin were not native to that plane but were instead drawn therefrom some other world by Mirrodin's mad guardian, Memnarch. The Viridian elves resided in the vast copper forest known as the Tangle. They were staunch enemies of the myr and other artifact creatures. The elves held the Radix as a holy place and looked to the trolls of Tel-Jilad for spiritual guidance. They were in conflict with the vedalken of Lumengrid and their drones. Viridian elves were marked by their bright green or pale white skin, while the mycosynth growing within the plane caused them to grow intricate plates and spikes of copper across their bodies.",,,,
"With the coming of New Phyrexia, many elves have been compleated by the glistening oil and become a part of the Phyrexian faction, the Vicious Swarm. Still residing in the Tangle they act as wardens, led by the de facto leader of the region Glissa. Now they accelerate the growth of the Phyrexian monstrosities which roam the forest or hunt down the last of their kin who still hide in the forest.",,,,
Elves on New Capenna have a pair of small-to-modest-sized horns growing from their foreheads (as opposed to the larger ones demons sport). They are primarily associated with the Cabaretti family.,,,,
"The Erstwhile is an ancient faction of elvish aristocrats that were entombed in the modern Undercity. The Golgari have unearthed their coffins and reanimated them as part of the Swarm. They still wear their stately attire, despite its moldering condition, and they lend an air of high culture to the undercity court of the Golgari.",,,,
"Devkarin are the dark elves of Ravnica.  Formerly, they made up one of the two elite classes of the Golgari, the other being the teratogens. They are presided over by their Matka"", a high priestess, who until recently was Savra. The current Matka is Izoni, Thousand-Eyed. The Devkarin are adept spellcasters counting most of the Golgari's shamans among their numbers. Some of the Devkarin wear Moodmarks, which are minor enchantments that appear as spots or markings on their foreheads and around their eyes (usually resembling insect eyes).""",,,,
"The Silhana are the Ravnican elves that are part of the Selesnya Conclave. The Silhana are master archers who stalk the rooftops of the city-plane. Some Silhana, the Elves of Deep Shadow, were cast out of the Conclave long ago and joined the Golgari.",,,,
"There was once a third tribe of elves on Ravnica, one that became largely extinct during the pre-Guildpact wars; the survivors joined the Simic Combine. Little is known about them, but both the Devkarin and the Silhana believe they were very cruel and unpleasant. Simic elves seem to have been mostly bald. As time went by, almost all of the Simic elves subjected themselves to strange biological experiments, adding biomechanical implants or splicing their genes with those of other creatures, such as snakes.",,,,
"The elves of Zendikar are a highly adaptive race that makes their homes in the treetops of Murasa and Bala Ged. Natural risk-takers, the elves have a strong survival instinct and fearless demeanor, making them well suited for life on this dangerous plane. They lack a formal religion, instead, they practice forms of mysticism as well as communing with the spirits of their ancestors.",,,,
"The Joraga Nation was seated in the Tangled Vale portion of Bala Ged. Their leader was Speaker Nen, although the various tribes were only loosely connected. Each tribe followed the migratory pattern of a particular species of beast, adapting the creature into their magic and combat styles. Nomadic by nature, the Joraga eschewed outsiders and held even the other elves of Zendikar in disdain. With the coming of the Eldrazi, the Joraga were nearly eliminated.",,,,
"Mul Daya was a secretive nation located in the Guum Wilds of Bala Ged. They could easily be recognized by their facepaint and tattoos. While their living leader was Hazzan, he himself followed the edicts of a centuries-old elvish spirit named Obuun. Through their leadership, the Mul Dayans became adept spies and assassins with the elite calling themselves vine ghosts."" Mul Dayan Soulspeakers openly practiced a blend of mysticism and necromancy to better commune with their ancestors. Special brakeguards were the only tribe members who could safely navigate the wilds.""",,,,
"Like the Joraga, most of the Mul Daya were wiped out by the Eldrazi.",,,,
"Through the leadership of Speaker Sutina, the Tajuru nation had become the largest and most prominent elf faction on Zendikar. Basing society within the massive treetops of Murasa, the Tajuru were open to other races and highly skilled innovators. Their capital was the Tumbled Palace based on the cliffs of Sunder Bay. Before the creature died in the tentacles of Kozilek, Sutina often had been seen overlooking the water just before Lorthos, the Tidemaker appeared. Any connection between the two remains unknown. A later leader of the Tajuru was Nisede.",,,,
"The Kazandu Splinter is a small separate faction of elves located in Kazandu region of Murasa. Formerly Tajuru, they broke off from the nation refusing to see Speaker Sutina as their leader. Their life on the dangerous cliffsides and in the jaddi-trees has fundamentally changed their outlook from their former brethren.",,,,
"The result of mating between elves and humans (or, more rarely, elves and other races), half-elves have shorter lifespans and less delicate features.",,,,
"Gaea's Skyfolk were an indirect product of the Phyrexian Invasion of Dominaria. As the whole world mobilized its reserves, even ancient adversaries cooperated together, lending their diverse skills into the service of the common good. The Skyfolk were partially of merfolk and partially of elvish origin, combining the unique features and skills of both races into one. A detailed description of their abilities is not available, but the major one was the ability to fly. The details of the creation of these creatures are, however, not known.",,,,
"Faerie is creature type used for cards that depict creatures with human appearance, often small stature, magical powers, and a penchant for trickery. They are referred to by many names within various folklores such as Fae"", ""Wee Folk"", ""Fair Folk"", ""Little People"", and so on. Faeries are related to ouphes.""",,,,
"The earliest, and most common, faerie in Magic are winged humanoid creatures of diminutive size (sometimes a foot in height or smaller) that are renowned for being great lovers of mischief. These faeries exist through the multiverse, but the most notable faeries are those of Alara (specifically in Esper), Lorwyn, Ulgrotha, and the Dominarian island of Tolaria. These are also sometimes known as fae, pixies or sprites.",,,,
The first creature to bear the type was Scryb Sprites from Alpha.,,,,
"Throne of Eldraine introduced larger sized Faeries like Rankle, Master of Pranks, which inhabit the Wilds of Eldraine alongside the smaller winged type. Here, fae is the catch-all term for all these creatures.",,,,
"The planeswalker Oko is called a fey. This may just be an alternate spelling of fae,"" which would mean that Oko would be a faerie. However, Oko doesn't appear to have wings.""",,,,
"Note that the spelling fey"" is alo used in the Dungeons & Dragons cross-over set Adventures in the Forgotten Realms (Fey Steed, Feywild Trickster).""",,,,
"Before the Conflux, faeries were most common on Esper, where they were Etherium-infused like all other lifeforms. The Esperite faeries had metallic wings and hand-like feet that made them valuable as mechanists.",,,,
Fire sprites are faeries who can cast fire spells and are perpetually surrounded by a flaming aura. They were summoned by the Kieryn elves while fighting against the Calthyn elves in the White Woods of Corondor.,,,,
"During the Ice Age, faeries were among the few creatures to become even more powerful.",,,,
"Flittersprites collect unusually valuable things: coins of fallen empires, baby teeth, and memories of treasured names.",,,,
"Eldraine has some beneficial fairies, like Ulgrotha. However, most of the fae of the Wilds are antagonists of the five knightly courts. They are divided among at least three types.",,,,
"The fae of Lorwyn lead short, flitting lives in pursuit of gossip, diversions, and amusing intrigues. But faeries can also be carelessly cruel, capricious, and vindictive. The faeries travel in small groups of three to six called cliques. It is thought that faeries do not dream, which would explain why they spend so much time harvesting the dreams of others. Faeries can distill these stolen dreams into sparkling energy that they carry around with them.",,,,
The faeries of Lorwyn were the only tribe not to be affected by the Great Aurora.,,,,
Wingless Lorwyn faeries are called groundlings.,,,,
"Ravnican faeries are known to be mischievous tricksters. The inhabitants have grown used to their pranks, with some having established basic security methods against them. Faeries are known to hunt trolls. The Izzet put the small stature and great agility of the faeries to good use.  Ratchet faeries repair and fine-tune many of the mechanical devices the Izzet creates, and they can also serve as messengers.",,,,
The Faerie Noble was the leader of the faeries of the Great Wood on Ulgrotha. The Autumn Willow created him in the form of Veldrane of Sengir. The noble and his faeries took over the River Bridge in the Great Wood and would push anyone the Autumn Willow did not want to cross into the waters.,,,,
"Elegant and long-lived, elves are skilled sourcerors. Memory is the keystone of elven culture; they can absorb memories by consuming the flesh of others.",,,,
"Adaptable, expansionist and superstitious, humans are the dominant race of Rivellon. Civil wars have ravaged their lands, but not their authority.",,,,
"Dwarves are fiercely nationalistic followers of their empress. Their proud society reveres Source and is clan-based, deeply divided between haves and have-nots.",,,,
"Elves are generally considered one of the most beautiful races. They are slightly shorter and more delicate than humans and are not as hardy. Elves are a rare sight on the sword coast perhaps because they prefer the wild to human cities. While they are well known as a cheerful and frolicsome race, many elves, especially drow, are as surly as dwarves or as prideful as humans.",,,,
"There are many racial divisions of elves: Gold elves, drow (aka dark elves), moon elves, sea elves, wild elves, and winged elves (aka avariel). Elves are generally liked and even admired by humans and are easily accepted into their society. The same cannot be said for dwarves some of whom despise elves on principle.",,,,
"Avariel (or winged elves) have feathered wings and are capable of flight. They are more delicate than their earth-bound cousins, with hollow bones to aid their flight. They have pale skin and slightly larger than normal eyes.",,,,
Avariel are said to have the most beautiful voices of all the elves. This makes them highly sought after by bards.,,,,
Aerie is the only known avariel in the game.,,,,
"Dwarves are a short but stocky race that inhabits Toril. What a regular dwarf lacks in in height (measuring between        and     feet), he makes up for in bulk, weighing as much as a mature human. Dwarven males are a bit taller and heavier than their female counterparts.",,,,
"Dwarves are unusually tough for humanoids, in more ways than one. Dwarven stomachs, for instance, are resistant to virtually all poisons and it takes less effort for a dwarf to get back on their feet than other races. Dwarves also have dense bodies and are difficult to push around as a result, as well as having the capacity to bear loads, that other races might find hindering, with little ill effect.",,,,
"Male dwarves are often bald and grow thick facial hair, which is sometimes used to display social status. Unusually for humanoids, both sexes naturally grow ample facial hair, though the majority of shield dwarf females shave their beards off.",,,,
"Many dwarves have an affinity for the caverns in which they live, possessing a knack for recognizing unusual patterns in stonework that could almost seem supernatural at times. They are also renowned for their metalworking and crafting abilities.",,,,
